FID,IID,PHE,CHR,SNP1,SNP2,POS1,POS2,KB,NSNP,DENSITY,PHOM,PHET,id
/vol/cluster-data/rchen/wgr/data/processed/D229093k_E100041924_L01_ANIscleR181615-743.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229093k_E100041924_L01_ANIscleR181615-743.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,52817009,54506917,1689.909,4526,0.373,0.989,0,D229093
/vol/cluster-data/rchen/wgr/data/processed/D229093k_E100041924_L01_ANIscleR181615-743.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229093k_E100041924_L01_ANIscleR181615-743.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,58751949,59859906,1107.958,3875,0.286,0.978,0.001,D229093
/vol/cluster-data/rchen/wgr/data/processed/D229096k_E100041924_L01_ANIscleR181609-737.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229096k_E100041924_L01_ANIscleR181609-737.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,23157801,25275466,2117.666,10460,0.202,0.991,0.001,D229096
/vol/cluster-data/rchen/wgr/data/processed/D229096k_E100041924_L01_ANIscleR181609-737.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229096k_E100041924_L01_ANIscleR181609-737.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,33493345,35283521,1790.177,6250,0.286,0.988,0.005,D229096
/vol/cluster-data/rchen/wgr/data/processed/D229097_E100041924_L01_ANIscleR181620-749.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229097_E100041924_L01_ANIscleR181620-749.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,49560618,50682479,1121.862,3126,0.359,0.947,0.03,D229097
/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,62503821,63854806,1350.986,2193,0.616,0.969,0.018,D229103
/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,27771104,29052794,1281.691,3427,0.374,0.978,0.018,D229103
/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,34023985,35126688,1102.704,3944,0.28,0.972,0.025,D229103
/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,19506752,21355536,1848.785,8480,0.218,0.987,0.008,D229103
/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229103k_E100041924_L01_ANIscleR181610-738.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,24937505,26053769,1116.265,5384,0.207,0.979,0.019,D229103
/vol/cluster-data/rchen/wgr/data/processed/D229126_E100048217_L01_ANIqvhbR216105-632.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229126_E100048217_L01_ANIqvhbR216105-632.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,58102097,60070955,1968.859,3885,0.507,0.974,0.003,D229126
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,31567685,32576135,1008.451,3690,0.273,0.97,0.022,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,34903989,35986330,1082.342,1622,0.667,0.982,0.002,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,37322624,39445073,2122.45,4106,0.517,0.981,0.005,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,39955898,41299457,1343.56,2899,0.463,0.977,0.004,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,41305181,42601856,1296.676,2402,0.54,0.984,0.001,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,45142808,46646292,1503.485,3491,0.431,0.98,0.004,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,18881852,19892432,1010.581,3300,0.306,0.961,0.025,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,51636747,52759070,1122.324,3418,0.328,0.982,0.008,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,53411743,54417933,1006.191,3906,0.258,0.982,0.009,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,54959921,56146462,1186.542,4483,0.265,0.975,0.007,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,61244870,62474036,1229.167,4930,0.249,0.977,0.003,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229154k_E100042332_L01_ANIscleR181544-770.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,63581813,65640798,2058.986,7309,0.282,0.986,0.002,D229154
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,58971536,60854917,1883.382,3691,0.51,0.983,0.002,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,62435877,65298564,2862.688,5103,0.561,0.974,0.004,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,65305228,67450296,2145.069,3881,0.553,0.974,0.008,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,148589522,149639933,1050.412,5193,0.202,0.984,0.004,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,28640319,29723570,1083.252,3104,0.349,0.965,0.022,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,42501136,43795012,1293.877,4933,0.262,0.977,0.003,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,51360359,52761549,1401.191,4453,0.315,0.978,0.009,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,52761902,54151363,1389.462,5309,0.262,0.982,0.008,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,71893417,72944101,1050.685,4709,0.223,0.974,0.014,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,31470896,32822882,1351.987,5406,0.25,0.989,0.001,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,36301309,37711948,1410.64,5516,0.256,0.984,0.001,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,37734487,38875335,1140.849,4129,0.276,0.978,0.002,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229155_E100041924_L01_ANIscleR181621-750.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,40410352,41588026,1177.675,4900,0.24,0.983,0,D229155
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,29352326,30553462,1201.137,3883,0.309,0.986,0.005,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,26665691,30294534,3628.844,5200,0.698,0.981,0.006,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,31710632,32865557,1154.926,1409,0.82,0.972,0.006,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,34975840,36441516,1465.677,2236,0.655,0.99,0.001,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,37322026,39338987,2016.962,3902,0.517,0.984,0.004,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,41104751,42871874,1767.124,3388,0.522,0.986,0.002,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229160k_E100041924_L01_ANIscleR181611-739.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,71631299,72851810,1220.512,5513,0.221,0.98,0.018,D229160
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,24581315,26091455,1510.141,4086,0.37,0.98,0.017,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,25173974,26216732,1042.759,1895,0.55,0.976,0.004,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,26608560,28596703,1988.144,2796,0.711,0.982,0.009,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,43664583,44940120,1275.538,2916,0.437,0.972,0.02,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30124619,31774228,1649.61,4375,0.377,0.966,0.016,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,23516831,24668840,1152.01,5616,0.205,0.983,0.015,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,148451176,149961921,1510.746,8071,0.187,0.99,0.006,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,28270050,29410312,1140.263,3157,0.361,0.973,0.026,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,30928731,32418034,1489.304,4207,0.354,0.987,0.006,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,52574036,54271010,1696.975,4329,0.392,0.991,0.005,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,19874689,21700472,1825.784,8279,0.221,0.986,0.012,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229161k_E100041924_L01_ANIscleR181612-740.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56317658,57417829,1100.172,4100,0.268,0.977,0.017,D229161
/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,-9,ScEsiA3_16641;HRSCAF=18713,.,.,1226660,2233843,1007.184,12290,0.082,0.99,0,D229162
/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,-9,ScEsiA3_16641;HRSCAF=18713,.,.,2282117,4504602,2222.486,24315,0.091,0.991,0,D229162
/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,26710291,29333709,2623.419,8552,0.307,0.985,0.006,D229162
/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229162k_E100042332_L01_ANIscleR181545-771.sorted.bam,-9,ScEsiA3_16785;HRSCAF=19165,.,.,892852,2184622,1291.771,15786,0.082,0.994,0.001,D229162
/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,32711412,33832559,1121.148,2423,0.463,0.974,0.01,D229512
/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,35728139,36840061,1111.923,2613,0.426,0.967,0.019,D229512
/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,32725369,34404745,1679.377,1910,0.879,0.958,0.033,D229512
/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229512_E100041924_L01_ANIscleR181622-751.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,34643637,37533234,2889.598,9031,0.32,0.975,0.011,D229512
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,38986503,40183809,1197.307,3448,0.347,0.98,0.016,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,26452596,27555768,1103.173,1528,0.722,0.954,0.038,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,68253221,69639856,1386.636,2651,0.523,0.988,0.009,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,74368961,75400581,1031.621,3747,0.275,0.979,0.016,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,27251527,28492950,1241.424,4273,0.291,0.986,0.008,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,40600854,41911234,1310.381,3654,0.359,0.976,0.019,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,48932081,49952275,1020.195,2802,0.364,0.974,0.02,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229599k_E100041924_L01_ANIscleR181599-726.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,19584065,22076539,2492.475,11355,0.22,0.986,0.009,D229599
/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,63254650,64463911,1209.262,2041,0.592,0.965,0.007,D229633
/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,73492620,74555236,1062.617,3850,0.276,0.982,0,D229633
/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229633_E100037246_L1_ANIbthxR167786-753.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,53760203,55479977,1719.775,4987,0.345,0.974,0.01,D229633
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,38711484,40539369,1827.886,5576,0.328,0.97,0.015,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,36764941,37796300,1031.36,4637,0.222,0.976,0.008,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,59992996,61395688,1402.693,3387,0.414,0.975,0.012,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,29025954,30042387,1016.434,2250,0.452,0.972,0.016,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30044245,31317658,1273.414,2976,0.428,0.963,0.021,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,31542230,32813209,1270.98,3648,0.348,0.976,0.01,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,17707207,19345476,1638.27,9742,0.168,0.983,0.001,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,19994211,21897464,1903.254,10126,0.188,0.981,0.003,D229648
/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D229648k_E100048304_L01_ANIqvhbR216086-682.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,36745605,38216251,1470.647,3926,0.375,0.96,0.023,D229648
